"Book_ID","Price"
22513697980,18.00
22513714468,20.00
22515005234,10.00
22516028825,5.00
22516081076,11.50
22516081077,12.50
22516081078,16.00
22516131876,1.00
22516153994,1.24
22516161984,1.00
22516190284,1.00
22516724558,6.49
22516724725,4.19
22516815362,4.99
22517239430,4.63
22519645494,4.19
22519779601,8.50
22520277504,25.29
22520434784,15.00
22520444881,5.95
22520787981,9.00
22520788031,14.00
22520788137,9.00
22520788139,12.00
22521759448,58.05
22522031318,6.49
22522374020,7.92
22522472140,12.24
22522700240,7.00
22522700517,10.00
22522700518,10.00
22523931843,20.51
22524110709,6.00
22524127455,16.00
22524127457,6.00
22525246814,2.25
22526701840,16.62
22531235089,18.34
22531817755,7.26
22531841496,1.00
22531841498,1.00
22531841499,1.00
22531841501,1.00
22531841502,1.00
22531841505,1.00
22531841506,1.00
22531841507,1.00
22532035809,8.99
22532690115,5.89
22532747822,20.00
22533195948,8.99
22533323906,6.64
22533413916,5.23
22535119701,20.00
22535152806,4.65
22535154883,4.65
22536083174,46.95
22536451488,25.00
22538662085,12.00
22538807727,24.27
22539793875,16.25
22539793878,16.25
22539795352,2.23
22540083916,5.98
22540084126,19.86
22540084392,13.98
22540594567,9.98
22540656773,8.86
22540656781,34.72
22540662528,7.46
22540672906,10.95
22540679446,7.95
22543220215,200.00
22543314164,4.95
22543314165,3.55
22544960744,6.95
22550918654,22.32
22552642457,4.50
22552654860,5.99
22555058233,27.50
22555717558,19.00
22555766146,20.00
22556392789,6.64
22556554080,19.58
22556837476,6.50
22557661397,10.00
22558108961,3.98
22558294406,4.75
22558506214,6.49
22559207355,3.00
22559207371,3.00
22559208144,6.00
22559208204,2.00
22559208238,2.00
22559624404,2.78
22560630213,10.00
22561590994,10.50
22568350908,2.50
22571528217,4.19
22571731549,7.99
22571859911,8.99
22572016690,5.99
22572119338,23.39
22572746414,25.00
22572751187,10.00
22572947775,4.19
22572980762,25.00
22574272512,3.00
22574614745,4.00
22575586411,5.95
22575683919,6.64
22575766169,5.25
22575766170,5.25
22578928888,5.00
22579404968,5.99
22581585718,8.00
22581661142,5.00
22581901828,3.98
22582318092,7.50
22582520928,7.96
22582931736,2.24
22583024559,10.00
22583034287,25.00
22583936579,14.95
22583979507,16.25
22585125638,6.65
22585196763,6.99
22585982483,20.00
22585982484,18.00
22585982485,20.00
22585982487,15.00
22585982488,20.00
22585982489,15.00
22586126293,7.99
22586126486,9.99
22586134139,19.99
22586406070,14.52
22589345816,8.50
22589351116,5.00
22589529202,1.33
22589996211,4.19
22592672501,18.00
22592682564,13.06
22592723854,14.80
22593275020,7.26
22594336606,16.25
22594340305,0.00
22595820443,4.19
22596007898,1.85
22596070641,5.95
22596630447,24.00
22597898993,6.49
22598050828,6.49
22599865793,25.00
22599912075,1.00
22599942596,24.95
22600955699,14.95
22600987149,8.99
22605110741,12.50
22605163923,5.25
22605512164,5.99
22606365090,4.00
22606628808,6.99
22607281731,0.00
22607355154,0.00
22608041528,3.50
22608632971,12.00
22608632972,8.00
22608632987,11.99
22608632990,11.99
22608633001,8.00
22608633408,14.99
22608633414,9.99
22608666448,12.46
22608766822,25.00
22609490519,5.99
22609855716,14.95
22609855717,19.95
22609904651,25.00
22610147009,8.99
22613158912,4.46
22614501349,56.00
22615210486,50.30
22616280121,35.00
22617901667,1.00
22617918182,0.00
22618049166,3.00
22618049226,6.00
22618049877,2.00
22618053029,3.00
22618054214,7.00
22618075376,160.00
22618341034,26.91
22618645416,18.14
22619067596,18.47
22619234837,12.17
22619507708,4.38
22619683436,6.64
22620324926,4.49
22620324936,4.49
22620328193,4.49
22620328357,4.49
22620328363,4.49
22620328368,4.49
22620328373,4.49
22621483628,26.00
22622882405,15.00
22626192841,65.00
22629698800,4.19
22629703149,6.49
22629703150,6.49
22630855878,7.50
22630856527,6.00
22633590413,6.49
22639743684,3.62
22639829216,7.72
22639983322,0.00
22639987319,16.89
22639995644,19.97
22639995645,13.31
22640008014,8.00
22641192050,15.82
22642453987,18.50
22642971699,7.34
22643675978,3.98
22643917516,6.90
22644693504,5.00
22646391898,14.95
22647999288,3.20
22648683565,9.00
22649162019,17.00
22649198727,8.82
22649310392,12.24
22649811785,11.11
22650687536,6.49
22655464749,4.95
22655601112,1.00
22655928280,10.00
22656981351,24.30
22659676364,5.00
22659676365,5.00
22660281485,15.30
22660349164,8.46
22661134609,25.00
22662863331,24.95
22665165891,19.98
22665761589,8.75
22665761590,21.00
22665761591,14.95
22665761592,6.99
22665761593,12.75
22665761594,8.99
22665761597,10.25
22665761598,14.50
22665761599,5.50
22665761600,5.95
22665761601,14.95
22665761602,19.50
22666086585,30.95
22666464225,7.29
22667217836,20.00
22667813174,3.00
22667841332,3.00
22671582460,0.00
22671598269,4.19
22672225373,4.83
22672235791,0.00
22675427023,3.98
22675915100,4.70
22675915127,4.00
22675915135,3.40
22675993140,2.70
22676102550,4.50
22677682139,6.70
22677682146,5.40
22678206534,15.00
22680042894,3.64
22680949616,11.95
22683265683,16.00
22686306855,19.95
22688900692,10.10
22689747533,6.49
22696512710,4.19
22698780906,1.00
22698836495,1.00
22699539308,12.58
22700559616,2.00
22701861458,15.73
22701875168,25.00
22701889737,15.00
22701889744,10.00
22702647721,13.97
22702647722,13.97
22702895991,0.00
22703266203,1.00
22706507231,6.00
22707166985,3.99
22719066369,4.34
22723629553,7.26
22727220399,3.95
22728922374,2.95
22731583075,7.00
22732607947,18.00
22734094801,4.19
22734095018,4.19
22734127070,8.00
22737143628,8.00
22737562154,6.66
22742908918,9.95
22743012772,6.64
22743012987,8.10
22745454557,20.00
22745556161,2.50
22745556192,20.00
22747517530,1.00
22747896299,2.75
22750996687,3.00
22751211936,3.50
22751211940,3.50
22753799362,14.00
22753982091,5.00
22754527390,431.34
22754651656,14.25
22754727956,25.00
22757110072,32.00
22759302953,25.00
22760802103,6.49
22761804950,6.49
22762519164,5.24
22763476504,15.00
22765000892,3.98
22765057347,3.80
22765278864,6.23
22765297048,6.30
22766035764,4.19
22766098837,2.86
22769487156,11.36
22769487166,11.36
22769487172,11.36
22769487173,11.36
22769487174,11.36
22771875218,6.49
22773182451,4.25
22773328744,1.99
22773467887,31.33
22773759625,6.05
22774264639,0.00
22774275920,10.45
22775951343,1.20
22776531295,4.00
22777795686,4.99
22778441084,9.95
22778476763,7.58
22778481807,6.49
22779150945,4.87
22779211497,4.49
22779211894,4.49
22779228164,4.49
22779262465,6.00
22779770494,6.49
22780396348,7.26
22780680571,225.00
22780723688,12.00
22780731705,14.90
22780996439,17.86
22781855570,72.58
22785454198,13.17
22786083983,9.09
22786084326,7.00
22786084357,7.38
22786084360,10.80
22786084361,7.38
22786084362,7.38
22786085710,7.00
22786131867,9.56
22786155461,2.24
22786632854,4.84
22786801356,2.54
22787337580,3.75
22787667822,5.50
22787739718,8.04
22787750604,12.95
22789556985,1.00
22789582708,3.25
22790827045,20.00
22793211883,213.21
22793844412,4.19
22794548477,0.00
22795812327,10.95
22799317324,250.00
22802203124,16.95
22802208605,9.24
22803197035,6.49
22803262044,5.00
22803262123,9.99
22803365843,2.25
22804152249,6.00
22804822099,36.17
22812581449,9.23
22815018510,6.49
22816086488,14.95
22816086489,14.95
22817138505,14.99
22817185509,12.50
22817866046,25.00
22817885441,7.75
22819339921,18.50
22819962339,5.75
22819962348,16.99
22822143252,6.84
22823074131,4.19
22823182129,5.00
22823700639,6.49
22823718023,4.99
22823885732,6.00
22823910742,3.50
22824993939,12.19
22826397364,6.49
22826671635,166.57
22827672570,25.00
22828276554,19.00
22828617430,6.47
22828953015,4.24
22829833476,6.00
22832596608,0.00
22832680654,2.99
22833267653,2.99
22833267658,3.99
22833278790,3.51
22833668544,5.40
22836286216,25.00
22836319336,3.00
22838670861,2.24
22840422347,23.00
22840705120,5.99
22841020708,48.93
22841327992,7.59
22841507907,6.00
22841959913,3.99
22842055238,6.00
22843857327,3.49
22844619803,2.00
22844622385,8.00
22844622472,2.00
22844622511,2.00
22844626657,3.00
22844626703,2.00
22844627315,2.00
22844627888,2.00
22844627890,2.00
22844627902,2.00
22844627982,2.00
22844627983,2.00
22844628306,7.50
22844628453,3.00
22844629750,3.00
22844629751,3.00
22844629752,3.00
22844629753,3.00
22844629754,3.00
22844641099,6.11
22845474495,6.28
22845873049,599.64
22846008017,40.00
22846062539,25.00
22847147870,0.00
22847510772,6.49
22848025857,5.95
22848126814,6.08
22848686131,27.50
22849166915,10.00
22849166916,10.00
22849748471,4.99
22849748472,7.99
22850478661,17.50
22850529037,20.00
22851285250,22.50
22851291355,1.00
22852760982,12.00
22853766982,5.51
22853869731,5.99
22853882087,17.47
22854045632,12.50
22854045635,15.00
22855584467,11.69
22856925071,5.95
22856925082,5.95
22857262972,7.27
22857327509,5.99
22857490988,3.50
22859118723,8.60
22859119226,8.60
22859119352,8.60
22859119394,8.60
22859150760,6.05
22860237381,20.00
22861084424,4.19
22861390834,6.25
22861540618,19.95
22861776793,6.49
22861779150,1.53
22861779151,1.20
22861779152,2.86
22862571373,5.39
22862772834,10.00
22862772844,10.00
22863302340,7.99
22863565592,1.00
22864006453,5.00
22864006454,5.00
22864299824,3.99
22865038030,6.61
22865462071,6.39
22866667280,8.00
22867085281,10.00
22867333687,1.75
22867452406,25.00
22867555168,19.99
22868366440,25.00
22868404411,10.89
22870032921,6.49
22870036428,6.49
22870036437,6.49
22870036444,8.99
22870036478,8.99
22870408799,11.94
22871220062,9.30
22871584277,5.99
22876124787,2.62
22876178317,7.60
22876573758,14.95
22876932504,20.00
22877224282,4.50
22877224283,4.50
22877224284,4.85
22877224285,4.75
22877225782,4.50
22877227051,4.00
22877227116,4.95
22877343234,10.00
22877522034,6.49
22877616178,150.00
22877631925,30.00
22877632296,125.00
22877746570,11.31
22877828723,20.00
22877856745,8.09
22878023689,3.00
22878467625,0.00
22879054649,3.98
22879541801,6.49
22880059852,7.95
22880059861,14.95
22880213346,6.49
22880385894,7.37
22880554655,0.00
22880742320,6.20
22880898178,8.14
22882317304,6.49
22882376464,1.00
22882376833,1.00
22883148735,25.20
22883449068,5.99
22883547774,1.00
22883614773,9.95
22885690427,14.95
22886098615,15.00
22886173164,19.95
22886427558,16.00
22886525434,1.85
22886640621,8.76
22887199046,6.77
22887274626,20.00
22887906951,5.00
22888908418,6.23
22889310170,3.75
22890297791,4.19
22890297793,6.49
22890405147,10.00
22890742715,13.31
22891599666,7.88
22892819876,4.08
22893979674,1.00
22894500209,36.76
22894718504,7.93
22894985262,3.25
22894996174,20.51
22895753512,8.40
22895755318,15.00
22895755360,15.00
22895784487,7.95
22896984656,1.00
22897196467,4.19
22897306620,15.00
22899483069,7.37
22899486496,6.49
22899601986,10.99
22900486534,3.95
22900738198,5.99
22900795027,4.34
22900850447,9.95
22900850478,7.95
22901180292,5.99
22901331884,25.00
22901391307,13.95
22902124583,11.50
22902570164,16.94
22903497230,1.00
22903498782,1.00
22903499270,2.42
22903499307,1.00
22903499644,1.00
22903499915,1.12
22903500034,2.41
22903501357,1.80
22903501870,1.00
22903502824,2.41
22903503869,18.14
22903505297,1.42
22903506889,1.82
22903507325,1.00
22903508979,2.40
22903509209,1.00
22903509908,1.00
22903510892,1.00
22903511001,1.00
22903511377,3.61
22903511486,2.42
22903511548,1.00
22903512032,0.00
22903512386,1.00
22903514739,2.42
22903515677,2.42
22903516502,1.82
22903516614,2.42
22903517140,1.00
22903762228,15.48
22903783851,5.18
22903806850,7.78
22904123465,6.49
22904299318,6.47
22905324356,6.65
22905394026,5.13
22907927620,16.89
22907946926,0.00
22908202766,11.37
22908203101,13.31
22908341931,15.00
22908459522,4.99
22908459577,4.99
22908872392,4.00
22910124862,14.74
22911197335,2.50
22911424826,6.49
22911581502,6.49
22911929151,12.48
22912234499,7.49
22912252908,7.26
22913045005,15.00
22913608978,3.17
22914174622,6.50
22914243896,3.51
22915406832,150.00
22915441690,1.05
22915442429,20.00
22915835564,5.99
22916672770,4.65
22916674433,4.65
22916774504,27.50
22916775508,5.58
22916847459,0.00
22917380061,2.50
22917411421,3.00
22920435840,10.00
22920739679,8.45
22920739697,6.03
22920879927,27.50
22920888412,25.00
22920888415,25.00
22920926345,1.25
22920926346,1.00
22921303328,5.99
22921512041,8.99
22922173703,5.99
22922341286,8.00
22922378019,7.00
22922592149,6.05
22923707208,17.24
22924068693,5.17
22924518211,6.49
22924518812,8.98
22924800885,4.21
22924841073,4.98
22924898685,3.69
22925602126,8.00
22925602128,8.00
22926182457,13.50
22926440057,5.21
22927716875,10.00
22927716891,6.99
22928411169,4.84
30000172779,10.00
30000193057,5.00
30000214918,1.00
30000462742,15.00
30001040080,19.38
30001185666,22.50
30001186195,3.25
30001238054,9.00
30003325102,12.19
30003747787,3.90
30005418875,22.00
30005420507,27.50
30006215342,0.00
30006814873,14.95
30011566478,18.91
30011584705,3.50
30011690974,15.00
30012150326,5.99
30012305301,4.19
30012525755,2.00
30012526723,2.00
30012577947,15.00
30012777424,4.31
30012964182,0.00
30013027383,15.00
30013898400,0.00
30014215773,6.49
30014240939,22.50
30014257246,2.25
30014369432,8.00
30014581840,15.00
30014728347,3.50
30015358564,3.97
30015413019,3.80
30016591715,12.99
30019167231,4.00
30019225613,2.50
30019226980,2.00
30019245562,9.50
30019397510,0.00
30019554726,3.61
30020274550,4.25
30020950008,4.45
30021405656,8.05
30021467103,6.49
30021807238,3.22
30021873718,5.99
30021888024,5.59
30021895636,4.19
30021912958,5.25
30022196198,12.99
30022197527,7.99
30023208525,16.25
30023261546,5.00
30023429921,4.00
30025508471,3.50
30025527748,5.50
30025550703,5.89
30025720530,10.00
30026171067,12.00
30026922200,1.36
30027527767,8.53
30027561735,0.00
30027984531,118.53
30028168193,6.49
30028661133,5.59
30028993415,4.19
30029139826,8.00
30029267819,5.16
30029271136,3.80
30029272789,3.99
30029273099,4.19
30029726828,23.04
30030225436,4.00
30030306233,25.00
30030344306,6.49
30030806640,3.69
30031159229,8.99
30031282738,12.50
30031307482,2.65
30031408279,3.80
30031779766,8.50
30032277014,16.44
30032725916,21.77
30032906202,7.23
30032910292,3.88
30033008918,5.99
30033145730,4.99
30033172053,19.24
30033509643,12.00
30033783809,6.40
30034188559,18.14
30034478638,0.00
30034628224,5.99
30034648573,7.35
30035342832,8.00
30035343747,9.00
30035344692,8.00
30035346077,8.00
30035376941,7.37
30035395411,6.64
30035458572,4.46
30035582343,10.00
30035583277,10.00
30035584006,10.00
30035584066,10.00
30035585485,10.00
30035770233,1.16
30035800228,16.94
30036162604,8.99
30036552083,3.97
30037254254,0.00
30037267223,6.78
30037285206,0.00
30037287169,6.88
30037302917,7.60
30037315893,0.00
30037332943,5.80
30037361359,6.47
30037368036,25.49
30037379674,6.21
30037394540,0.00
30037404751,5.82
30037410486,5.73
30037423670,6.07
30037431563,5.97
30037433994,6.54
30037440660,5.87
30037443900,9.97
30037447185,7.47
30037449660,35.46
30037531689,6.94
30037632262,0.00
30037639204,8.46
30037646311,0.00
30037689354,5.00
30037789707,0.00
30037791034,0.00
30037829003,16.94
30038160344,2.00
30038231869,6.80
30038764305,2.95
30038784093,7.65
30038863133,6.28
30039037309,4.34
30039436343,6.49
30040176609,20.00
30040430160,25.00
30040431486,16.99
30040431922,6.99
30040431929,5.99
30041412954,6.71
30041425988,20.56
30041453422,32.61
30042015887,1.00
30042025450,1.05
30042032598,1.00
30042247933,14.75
30042300658,2.00
30042851191,20.00
30043098098,13.59
30043265000,3.69
30043819116,6.49
30043839907,3.25
30043939509,6.36
30044058176,6.98
30044252798,3.14
30045151794,5.00
30045188971,9.50
30046174513,2.50
30046191457,3.09
30046197905,2.50
30046529192,7.00
30046593667,10.93
30047163103,8.00
30047854580,18.00
30048438698,9.91
30048572270,0.00
30048732560,6.55
30048751326,5.31
30048784218,8.68
30049148182,5.95
30049170918,7.72
30049198153,17.25
30049240809,6.12
30049349888,4.48
30049566067,7.71
30050457810,8.46
30050460043,5.00
30050460904,12.60
30050523473,6.23
30050693198,5.99
30051094576,4.25
30051210673,6.08
30051369803,20.00
30051758696,5.46
30051995250,0.00
30052019485,23.22
30052214111,6.46
30053400255,6.49
30053403427,4.19
30053814825,15.00
30053816788,15.00
30053817990,25.00
30055805362,12.56
30055807543,16.44
30056368851,8.00
30057154971,4.00
30057305211,20.00
30057943319,7.48
30058348625,4.95
30059052774,4.40
30059223000,29.38
30059295880,27.50
30060666804,950.00
30060969020,4.99
30061677364,7.00
30062566676,20.00
30062567193,15.00
30062568966,20.00
30062602515,20.00
30064399452,6.49
30064427843,16.75
30064429324,14.12
30065816806,4.84
30067575966,6.63
30069622902,6.29
30072916461,12.98
30073510869,38.64
30073791822,24.00
30074135525,20.00
30077907144,10.00
30077908551,10.00
30079441512,23.54
30079515344,0.00
30079519266,38.47
30080039525,20.00
30080065810,6.97
30080206348,0.00
30080389942,22.00
30080476038,11.95
30080487732,5.92
30080600580,12.92
30081074634,11.56
30081528101,0.00
30081532129,7.93
30081565367,6.15
30081573772,6.27
30081612195,0.00
30081640970,0.00
30081654624,0.00
30081708040,0.00
30081729866,5.95
30081736355,6.06
30081749487,7.96
30081784286,15.10
30081798997,6.45
30081805980,6.00
30081841788,5.96
30081848759,19.77
30081870773,0.00
30081878372,6.00
30081910941,12.94
30081930524,22.09
30081968584,6.48
30081982421,36.25
30082066503,8.25
30082088249,0.00
30082091468,6.28
30082091534,5.31
30082118437,0.00
30082148548,6.30
30082152131,7.46
30082154690,9.50
30082262862,5.13
30082267307,0.00
30082303170,5.51
30082619209,5.33
30082670605,0.00
30083816059,10.60
30084423156,8.99
30084423157,8.99
30084533406,7.98
30084967398,5.95
30085227243,31.20
30085240163,20.51
30085240164,20.51
30086149946,4.95
30086160059,18.00
30086721247,50.00
30087530515,15.00
30087737830,8.99
30088022273,20.68
30088396369,0.00
30089056152,19.31
30089547168,6.49
30089549105,4.42
30090245313,6.49
30090302064,3.98
30090321729,28.08
30091624299,5.00
30091784850,0.00
30091810829,0.00
30093652186,4.00
30093697654,20.00
30095538849,5.50
30095600470,2.21
30095661408,4.25
30095683067,13.00
30095710798,6.94
30096929363,4.75
30096941333,3.80
30097022727,5.38
30097124362,8.50
30099036480,154.46
30099232337,2.24
30099315752,13.55
30099316196,19.93
30099318418,13.55
30099318421,13.55
30099494972,5.00
30100159168,9.77
30101071503,1.99
30101555628,15.00
30101647309,1.00
30101647310,1.00
30101647311,1.00
30101787039,8.76
30102006646,3.98
30102307085,10.00
30103571077,0.00
30105296320,15.00
30107584278,6.22
30107644551,5.63
30107649618,3.98
30108168474,5.99
30109121926,12.00
30109124174,12.19
30109128474,6.49
30109149713,20.00
30109399861,4.75
30109403164,7.96
30109460400,9.08
30109602227,10.87
30109627052,8.74
30109651256,0.00
30109652188,5.31
30109652518,6.54
30109665940,5.95
30109766688,0.00
30109811682,0.00
30109814072,0.00
30109825679,0.00
30109854803,9.96
30109858431,18.91
30109875444,7.34
30109893891,24.84
30109919563,8.96
30109920523,6.48
30109967281,5.27
30109967612,6.30
30110067523,4.29
30110114409,13.45
30110201905,2.50
30110366898,11.65
30110390901,0.00
30110393609,6.00
30111493491,5.99
30113312455,6.01
30113650410,4.19
30114331307,10.00
30114574987,15.00
30114915073,10.00
30116002775,12.99
30116241594,4.20
30117074783,1.88
30117395593,8.00
30117398341,10.00
30117403562,6.49
30117674968,1.00
30117905676,3.80
30118495082,3.50
30118845605,29.38
30119390152,3.98
30119425763,18.87
30120580011,3.75
30120915052,4.25
30121237855,16.89
30121598318,1.23
30121749413,3.00
30122565528,30.00
30124097866,42.07
30124264894,3.99
30125418784,8.47
30125419695,13.31
30125421709,10.89
30125421710,6.05
30125422594,6.05
30125423498,11.50
30125425236,7.26
30126183289,40.30
30127701519,11.45
30127853508,15.61
30128330482,13.00
30128412905,6.00
30128788308,86.61
30128802723,7.95
30128858842,4.19
30128864028,3.98
30128892406,5.50
30128894295,4.55
30129254730,10.62
30129295518,5.99
30129971385,9.97
30130637878,3.98
30130932910,15.94
30130989983,6.94
30131041412,50.00
30131085440,16.00
30131091148,14.00
30132029142,90.00
30132483544,10.00
30132927534,3.75
30132953036,2.17
30132985966,25.00
30133462303,4.64
30133467704,25.00
30133641348,0.00
30133934813,9.41
30133940754,7.59
30134097931,8.18
30134116792,4.18
30134124680,8.60
30134548383,4.00
30134711326,8.95
30135254805,6.38
30135802086,5.33
30136295921,7.50
30137453808,12.00
30137454737,6.00
30137456624,7.00
30137456625,11.00
30137457598,15.00
30137459752,6.00
30137460186,10.00
30137460426,4.00
30137461622,11.00
30137461623,21.00
30137462631,18.00
30137463492,18.00
30137464447,23.00
30137465108,9.00
30137465364,8.00
30137465771,8.00
30137467005,3.50
30137467006,4.00
30137467240,23.00
30137467649,10.00
30137468215,12.00
30137468216,9.00
30137468217,23.00
30137468881,11.00
30137468882,6.00
30137468883,7.00
30137468884,7.00
30137468885,9.00
30137468886,6.00
30137469448,7.00
30137469766,10.00
30137469767,3.50
30137470431,8.00
30137470432,8.00
30137470433,5.00
30137470434,4.00
30137470435,7.00
30137470437,10.00
30137470811,10.00
30137471356,13.00
30137471726,7.00
30137472012,6.00
30137472309,4.00
30137472310,8.00
30137472311,8.00
30137472561,18.00
30137473206,7.00
30137473207,9.00
30137473208,9.00
30137473209,8.00
30137473210,6.00
30137473212,14.00
30137473213,20.00
30137474194,6.00
30137474195,9.00
30137474196,3.50
30137474197,3.50
30137474198,18.00
30137475090,17.00
30137475092,7.00
30137476039,9.00
30137476040,16.00
30137476041,8.00
30137476042,5.00
30137476391,6.00
30137476832,7.00
30137476833,8.00
30137476834,7.00
30137476835,8.00
30137476836,8.00
30137476837,6.00
30137476838,6.00
30137476839,6.00
30137476840,7.00
30137476841,8.00
30137476843,4.00
30137476844,6.00
30137476846,4.00
30137476847,5.00
30137476848,8.00
30137476849,8.00
30137476932,25.00
30137476934,8.00
30137476935,8.00
30137476937,7.00
30137476938,4.00
30137476939,4.00
30137477188,20.00
30137477279,4.00
30137477777,23.00
30137477793,4.00
30137477794,7.00
30137477795,4.00
30137477796,8.00
30137477798,6.00
30137477799,8.00
30137477800,8.00
30137477801,4.00
30137477802,8.00
30137477803,5.00
30137477804,6.00
30137477805,7.00
30137478181,40.00
30137478272,7.00
30137478745,7.00
30137478746,7.00
30137478749,6.00
30137478751,5.00
30137478752,3.50
30137478753,4.00
30137478754,6.00
30137478755,7.00
30137478756,8.00
30137478758,7.00
30137478759,3.50
30137478760,6.00
30137479030,34.00
30137479593,8.00
30137479595,6.00
30137479596,8.00
30137479597,7.00
30137479598,4.00
30137479600,4.00
30137479601,8.00
30137479603,7.00
30137479605,5.00
30137479608,8.00
30137479609,7.00
30137479610,8.00
30137479611,8.00
30137479612,8.00
30137479614,7.00
30137479615,8.00
30137479616,8.00
30137479617,4.00
30137479618,8.00
30137479879,14.00
30137479880,19.00
30137480254,7.00
30137480255,4.00
30137480256,7.00
30137480257,7.00
30137480258,7.00
30137480259,4.00
30137480260,7.00
30137480261,6.00
30137480264,8.00
30137480265,7.00
30137480266,5.00
30137481189,4.00
30137481192,7.00
30137481193,5.00
30137481196,7.00
30137481197,7.00
30137481198,6.00
30137481201,6.00
30137481202,8.00
30137481205,8.00
30137481206,7.00
30137481207,7.00
30137481208,7.00
30137481209,7.00
30137482094,7.00
30137482095,6.00
30137482098,8.00
30137482099,4.00
30137482101,7.00
30137482102,7.00
30137482103,8.00
30137482104,5.00
30137482106,3.50
30137482107,8.00
30137482108,6.00
30137482110,8.00
30137483081,6.00
30137483082,8.00
30137483085,8.00
30137483087,5.00
30137483088,8.00
30137483089,8.00
30137483090,8.00
30137483096,6.00
30137483097,6.00
30137484005,8.00
30137484007,8.00
30137484008,6.00
30137484009,6.00
30137484010,3.50
30137484011,8.00
30137484012,5.00
30137484013,5.00
30137484014,4.00
30137484015,6.00
30137484016,5.00
30137484017,7.00
30137484020,5.00
30137484911,7.00
30137484913,7.00
30137484914,8.00
30137484915,6.00
30137484918,7.00
30137484919,7.00
30137484920,4.00
30137484921,8.00
30137484925,5.00
30137484926,8.00
30137484927,3.50
30137485788,17.00
30137485869,22.00
30137486672,23.00
30137486673,23.00
30137486897,23.00
30137489485,12.00
30137490525,8.00
30137490605,5.00
30137490606,6.00
30137490707,23.00
30137490708,14.00
30137491647,18.00
30137491653,0.00
30137491654,13.00
30137491656,6.00
30137491659,24.00
30137491660,3.50
30137492539,10.00
30137492542,14.00
30137492543,18.00
30137492550,13.00
30137493407,4.00
30137493498,18.00
30137493504,23.00
30137493507,3.50
30137494432,23.00
30137494438,19.00
30137494439,13.00
30137494440,4.00
30137495360,21.00
30137495366,21.00
30137495368,6.00
30137495373,10.00
30137495378,11.00
30137495379,14.00
30137495559,25.00
30137495563,20.00
30137496150,4.00
30137496342,18.00
30137496346,8.00
30137497113,7.00
30137497189,4.00
30137497299,11.00
30137497304,10.00
30137497788,6.00
30137498216,23.00
30137498226,12.00
30137498236,3.50
30137499055,23.00
30137499061,6.00
30137499062,11.00
30137499236,14.00
30137499237,19.00
30137499543,3.50
30137500277,18.00
30137500761,13.00
30137501106,20.00
30137501146,3.50
30137502053,29.00
30137503012,21.00
30137503831,18.00
30137505427,10.00
30137506404,4.00
30137511036,3.50
30137511905,12.00
30137512660,9.00
30137514605,7.00
30137516495,13.00
30137516732,23.00
30137517485,23.00
30137518402,11.00
30137519181,15.00
30137521347,23.00
30137522520,23.00
30137524497,33.00
30137524700,14.00
30137527023,34.00
30137527814,3.50
30137527815,7.00
30137527963,17.00
30137527969,29.00
30137532687,34.00
30137532689,8.00
30137533139,23.00
30137536837,34.00
30137536839,34.00
30137537841,23.00
30137537842,34.00
30137537843,10.00
30137537844,8.00
30137537845,12.00
30137537846,34.00
30137537847,28.00
30137537848,4.00
30137537849,8.00
30137537850,33.00
30137538599,11.00
30137539229,8.00
30137539540,8.00
30137539541,40.00
30137539542,24.00
30137539543,18.00
30137540002,8.00
30137540346,40.00
30137541553,8.00
30137542037,8.00
30137542038,40.00
30137542039,18.00
30137542494,40.00
30137543004,35.00
30137543005,6.00
30137543006,30.00
30137543007,11.00
30137543008,39.00
30137543969,23.00
30137543970,29.00
30137543971,4.00
30137543972,40.00
30137544139,8.00
30137544965,8.00
30137544966,29.00
30137544968,40.00
30137544969,17.00
30137544970,34.00
30137545281,11.00
30137545934,12.00
30137545935,25.00
30137545936,22.00
30137546008,18.00
30137546438,6.00
30137546934,10.00
30137547976,23.00
30137549011,34.00
30137550193,13.00
30137558844,14.00
30137559500,40.00
30137559503,6.00
30137562857,40.00
30137562860,17.00
30137562861,20.00
30137565196,18.00
30137565671,14.00
30137565836,7.00
30137567483,14.00
30137567770,24.00
30137568516,7.00
30137568612,14.00
30137568622,7.00
30137569588,8.00
30137570347,7.00
30137570440,29.00
30137571170,7.00
30137571288,34.00
30137572140,20.00
30137572148,18.00
30137572918,4.00
30137572921,4.00
30137573024,23.00
30137573307,34.00
30137573978,40.00
30137574958,7.00
30137575956,21.00
30137576139,7.00
30137578747,4.00
30137583215,7.00
30137583216,8.00
30137584218,8.00
30137584820,3.50
30137586947,6.00
30137587145,29.00
30137587647,4.00
30137587653,18.00
30137587756,17.00
30137591101,6.00
30137591305,20.00
30137591781,33.00
30137592229,12.00
30137592729,40.00
30137592810,17.00
30137592989,25.00
30137593920,16.00
30137602972,7.00
30138198842,4.19
30138201394,12.50
30138212152,6.09
30138783301,15.00
30138974855,37.99
30139025315,4.51
30139042213,37.99
30139045862,0.00
30139051885,3.69
30139053157,3.98
30139058880,3.69
30139065718,4.19
30139066173,3.69
30139074692,12.50
30139079638,4.95
30139084963,3.98
30139087526,3.69
30139871655,4.19
30139874316,3.51
30140097199,3.98
30140099460,1.98
30140241473,3.32
30140281496,3.98
30141234695,3.61
30141364143,34.98
30141801216,5.31
